,dataset,circuit_id,layer,num_params,dataset,"('accuracy', 'mean')","('accuracy', 'median')","('accuracy', 'std')","('entcap', 'mean')","('expr', 'mean')","('last_cost_avg', 'mean')","('last_cost_avg', 'median')","('last_cost_avg', 'std')","('num_iter', 'mean')","('num_iter', 'median')","('num_iter', 'std')"
131,0.0,17.0,4.0,68.0,0.0,0.91015625,0.9296875,0.03518723832686259,0.6863631958876086,0.02362852589967507,0.12258434295654297,0.11939620971679688,0.021184357103992017,89.75,77.0,35.835935675161124
132,0.0,17.0,5.0,85.0,0.0,0.904296875,0.921875,0.05931476032498752,0.7395340499784863,0.015476145423465586,0.13390541076660156,0.12400054931640625,0.024634674959106307,68.75,72.5,15.5540532154346
133,0.0,17.0,6.0,102.0,0.0,0.857421875,0.8515625,0.08159161528777245,0.7806510525244553,0.013661488131157848,0.12641191482543945,0.1342906951904297,0.026444675609272782,90.625,81.5,42.664597234040045
134,0.0,17.0,7.0,119.0,0.0,0.751953125,0.7578125,0.12678345461391752,0.8097824748293263,0.007651984476535522,0.12453222274780273,0.1307525634765625,0.03295375268638334,89.75,77.5,48.19232304008595
135,0.0,17.0,8.0,136.0,0.0,0.775390625,0.828125,0.19388990844286388,0.8348532345974908,0.004802670791389959,0.13660812377929688,0.13796043395996094,0.015661754656431263,92.75,84.0,35.10290993228746
136,0.0,18.0,1.0,18.0,0.0,0.896484375,0.90625,0.024968590760264624,0.2182516927524955,0.2916490995266547,0.1428518295288086,0.1449718475341797,0.018843351022390615,107.375,90.0,46.88873608265179
137,0.0,18.0,2.0,36.0,0.0,0.90625,0.9140625,0.04258657149182794,0.41837768216294147,0.11502376676468756,0.14978885650634766,0.14144134521484375,0.0215450816889757,100.375,89.0,32.412244159091664
138,0.0,18.0,3.0,54.0,0.0,0.9375,0.9453125,0.018675447020849906,0.5557975283599199,0.06943461212157231,0.12940216064453125,0.1259326934814453,0.02589303303285049,95.625,88.5,43.74908162301402
139,0.0,18.0,4.0,72.0,0.0,0.92578125,0.9296875,0.027383580683895747,0.6513951918202663,0.030514240893686775,0.13265514373779297,0.12722015380859375,0.021306053053726907,155.5,130.5,93.40082593700275
140,0.0,18.0,5.0,90.0,0.0,0.8984375,0.921875,0.040915854419248575,0.7173387209625894,0.02053718510106184,0.14672088623046875,0.14641761779785156,0.01878777180604154,78.125,65.0,40.57246603301308
141,0.0,18.0,6.0,108.0,0.0,0.8515625,0.890625,0.0918710519073959,0.7671752936322658,0.01400013373534216,0.12325859069824219,0.12093734741210938,0.01266029937979723,76.0,59.0,34.834301649790135
142,0.0,18.0,7.0,126.0,0.0,0.76171875,0.7890625,0.18293360610087864,0.8027072550261012,0.0071413556962273625,0.13817262649536133,0.1353588104248047,0.016230059579385232,81.875,81.0,27.404053401953938
143,0.0,18.0,8.0,144.0,0.0,0.775390625,0.8046875,0.14985518958642088,0.8355398136179446,0.007954099371117029,0.1327381134033203,0.13482284545898438,0.019732435461162805,73.0,74.0,17.146428199482248
144,0.0,19.0,1.0,18.0,0.0,0.92578125,0.9375,0.028628918166028274,0.3861721670139531,0.15872631769115855,0.14808273315429688,0.1432170867919922,0.031947860716953554,101.625,84.5,42.0439820731984
145,0.0,19.0,2.0,36.0,0.0,0.931640625,0.9296875,0.01657281518405971,0.6031947492369929,0.0384620043084455,0.1511387825012207,0.15331077575683594,0.022725297751483884,83.625,78.5,33.46613426819929
146,0.0,19.0,3.0,54.0,0.0,0.93359375,0.9375,0.02002718576442674,0.727295436863387,0.01618628927625833,0.1240229606628418,0.12575912475585938,0.010397850636782578,92.25,91.0,30.765240125830317
147,0.0,19.0,4.0,72.0,0.0,0.869140625,0.875,0.057219753297359774,0.8044033206035718,0.008848986461273797,0.118927001953125,0.120391845703125,0.013916587907453615,86.25,78.0,32.283343781496455
148,0.0,19.0,5.0,90.0,0.0,0.85546875,0.875,0.07220904517688309,0.8555278221973145,0.006017019738428454,0.12494468688964844,0.11968612670898438,0.014124159205081055,95.0,73.0,55.61859915018151
149,0.0,19.0,6.0,108.0,0.0,0.728515625,0.734375,0.17012860730798207,0.8885163590621468,0.005326042101574703,0.11952352523803711,0.12091445922851562,0.01141090502784652,80.375,82.0,14.618359298205412
150,0.0,19.0,7.0,126.0,0.0,0.77734375,0.796875,0.11535018015807344,0.9112886166369052,0.004818614710617925,0.12416648864746094,0.12395858764648438,0.007589326822283249,81.0,73.5,28.680506072442803
151,0.0,19.0,8.0,144.0,0.0,0.755859375,0.7734375,0.17989361237840984,0.9248466246621975,0.004723852641184687,0.12807321548461914,0.12967300415039062,0.01609500424591953,102.875,89.0,60.32160830557677
