,dataset,circuit_id,layer,num_params,dataset,"('accuracy', 'mean')","('accuracy', 'median')","('accuracy', 'std')","('entcap', 'mean')","('expr', 'mean')","('last_cost_avg', 'mean')","('last_cost_avg', 'median')","('last_cost_avg', 'std')","('num_iter', 'mean')","('num_iter', 'median')","('num_iter', 'std')"
131,0.0,17.0,4.0,56.0,0.0,0.90234375,0.90625,0.05649129792340966,0.6664861141407716,0.02643503303003133,0.1026449203491211,0.10101890563964844,0.012348029296868693,75.125,77.5,25.67064749586856
132,0.0,17.0,5.0,70.0,0.0,0.8671875,0.90625,0.14916995041610376,0.7169896695114573,0.014323805155625879,0.10477972030639648,0.09377861022949219,0.023277149014964877,85.5,85.0,33.71307503879509
133,0.0,17.0,6.0,84.0,0.0,0.91796875,0.921875,0.043996436036667454,0.7516034274869331,0.010702493705693768,0.10234451293945312,0.09994125366210938,0.01592565027483028,98.5,106.0,30.085592185344417
134,0.0,17.0,7.0,98.0,0.0,0.8984375,0.96875,0.15194975379569203,0.7813064438924475,0.011285874183557818,0.10321235656738281,0.10268211364746094,0.005881611107757134,81.875,79.0,28.587897039531555
135,0.0,17.0,8.0,112.0,0.0,0.94921875,0.96875,0.03711671684891941,0.8049393978528607,0.009141172635919324,0.10392284393310547,0.10486221313476562,0.01653210121054204,86.5,76.0,32.438953655839676
136,0.0,18.0,1.0,15.0,0.0,0.91015625,0.9375,0.053965256266681194,0.21679729530244832,0.30543169583528,0.16180992126464844,0.16318702697753906,0.03049473370697841,91.75,78.0,41.571796758310626
137,0.0,18.0,2.0,30.0,0.0,0.9375,0.9375,0.023622779563076665,0.42113561993388265,0.10009781850203169,0.1289386749267578,0.12611007690429688,0.024504091870027143,99.875,89.0,40.16550581211268
138,0.0,18.0,3.0,45.0,0.0,0.91796875,0.90625,0.043996436036667474,0.5583126291096427,0.04365094642126932,0.112030029296875,0.10372734069824219,0.022883847688787658,94.75,90.0,25.460052743745162
139,0.0,18.0,4.0,60.0,0.0,0.9375,0.953125,0.03735089404169981,0.6499415633168119,0.02605434837857032,0.10151338577270508,0.09383583068847656,0.023830024043948975,108.5,111.5,42.798531349969075
140,0.0,18.0,5.0,75.0,0.0,0.9375,0.9375,0.0409158544192486,0.7131930660080676,0.01777539862483353,0.10398435592651367,0.10078620910644531,0.023111433923024262,97.25,85.0,33.5250439437232
141,0.0,18.0,6.0,90.0,0.0,0.94921875,0.9375,0.016173411547086434,0.7602963448015903,0.010560810556259789,0.10788345336914062,0.10749435424804688,0.006680612445273179,81.625,78.0,23.66997797089928
142,0.0,18.0,7.0,105.0,0.0,0.8984375,0.9375,0.09846761160764635,0.7960042687095052,0.012246679741057066,0.10217475891113281,0.09920883178710938,0.012258380619433457,101.875,103.0,33.65555568656427
143,0.0,18.0,8.0,120.0,0.0,0.95703125,0.96875,0.01617341154708644,0.8242507624441393,0.010456274704141804,0.10926437377929688,0.10638427734375,0.02236183411172092,91.75,101.0,27.285527299284507
144,0.0,19.0,1.0,15.0,0.0,0.9453125,0.953125,0.04005437152885348,0.38294132111821644,0.12140632766974829,0.1258563995361328,0.11553573608398438,0.024170914061247172,74.875,69.5,19.78771263760851
145,0.0,19.0,2.0,30.0,0.0,0.91015625,0.9375,0.08424676101234653,0.5990669570667407,0.03232505762844287,0.12966251373291016,0.12614059448242188,0.02860063699038974,63.625,68.0,11.770878107795161
146,0.0,19.0,3.0,45.0,0.0,0.9296875,0.953125,0.04941058844013093,0.7248404782666755,0.015004050291319813,0.10438251495361328,0.10267448425292969,0.016421560326182753,84.375,81.0,33.5258429104645
147,0.0,19.0,4.0,60.0,0.0,0.83203125,0.875,0.22654325657192778,0.7986218084932117,0.011184545065777839,0.11980009078979492,0.12141036987304688,0.00951455951692719,57.375,56.5,6.674846172652327
148,0.0,19.0,5.0,75.0,0.0,0.9296875,0.921875,0.03640514828191984,0.8402359686026775,0.008121372603786549,0.10491704940795898,0.10007286071777344,0.020754418100237537,84.125,74.0,39.43688447561314
149,0.0,19.0,6.0,90.0,0.0,0.95703125,0.96875,0.016173411547086427,0.8670373023992336,0.009570240079876818,0.10117626190185547,0.09893035888671875,0.01396501546361411,89.75,84.5,33.73743152218743
150,0.0,19.0,7.0,105.0,0.0,0.94140625,0.96875,0.04238133380814179,0.8817542156567318,0.007348337658230472,0.10843086242675781,0.10370254516601562,0.014914268470641614,92.625,80.5,36.355143082807814
151,0.0,19.0,8.0,120.0,0.0,0.7421875,0.828125,0.23843214630761755,0.8928608786190669,0.007504683133146084,0.11368513107299805,0.10861396789550781,0.013014626832115479,85.0,82.5,21.246848505803666
