,dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
871,0.0,14.0,5.0,60.0,0.0060911281788989715,0.8154487255248667,120.0,0.11319732666015625,0.9375
872,0.0,14.0,6.0,72.0,0.004984181064511123,0.8592087425819835,79.0,0.10432815551757812,0.875
873,0.0,14.0,6.0,72.0,0.002173646189328857,0.855283641481298,68.0,0.15051651000976562,0.921875
874,0.0,14.0,6.0,72.0,0.011653708560050885,0.8584195958976113,120.0,0.10468292236328125,0.734375
875,0.0,14.0,6.0,72.0,0.008414610332886185,0.8600234421549512,103.0,0.12494277954101562,0.828125
876,0.0,14.0,6.0,72.0,0.0032250300211203366,0.8547896474339403,49.0,0.13393783569335938,0.703125
877,0.0,14.0,6.0,72.0,0.0037413869114738445,0.8555122887906697,124.0,0.11492538452148438,0.921875
878,0.0,14.0,6.0,72.0,0.002254867025481951,0.8534639879679972,158.0,0.10517501831054688,0.9375
879,0.0,14.0,6.0,72.0,0.008403597650870214,0.8534079028179654,114.0,0.09539031982421875,0.625
880,0.0,14.0,7.0,84.0,0.004848119653209085,0.8798369756848461,104.0,0.10902786254882812,0.953125
881,0.0,14.0,7.0,84.0,0.0023811756280280923,0.8849962777984238,50.0,0.13222885131835938,0.96875
882,0.0,14.0,7.0,84.0,0.005292765751092705,0.8816641721932419,61.0,0.13219070434570312,0.90625
883,0.0,14.0,7.0,84.0,0.0049092290216884845,0.8839973326895527,105.0,0.10289764404296875,0.921875
884,0.0,14.0,7.0,84.0,0.00501905373626576,0.8821562374987441,77.0,0.09817886352539062,0.65625
885,0.0,14.0,7.0,84.0,0.00719439522208146,0.8840015874134373,141.0,0.12001419067382812,0.921875
886,0.0,14.0,7.0,84.0,0.007355247176268187,0.8821192735391856,62.0,0.1522674560546875,0.875
887,0.0,14.0,7.0,84.0,0.007168423704127982,0.8822033757034464,58.0,0.13060379028320312,0.78125
888,0.0,14.0,8.0,96.0,0.0040062952324906006,0.9020892641050874,79.0,0.10134124755859375,0.90625
889,0.0,14.0,8.0,96.0,0.004306826704895885,0.9024518780217397,242.0,0.09640121459960938,0.90625
890,0.0,14.0,8.0,96.0,0.0039534783108502594,0.9019172995050262,65.0,0.15155410766601562,0.890625
891,0.0,14.0,8.0,96.0,0.00362009850822324,0.9018667026095558,98.0,0.12097549438476562,0.828125
892,0.0,14.0,8.0,96.0,0.003401830818877372,0.9047389151412675,78.0,0.11771774291992188,0.671875
893,0.0,14.0,8.0,96.0,0.0076428502206451095,0.9047668333714571,44.0,0.13542556762695312,0.546875
894,0.0,14.0,8.0,96.0,0.0030817123006967612,0.9028466532528667,68.0,0.12839126586914062,0.78125
895,0.0,14.0,8.0,96.0,0.008952371708685881,0.9034874281972016,61.0,0.09622955322265625,0.625
896,0.0,15.0,1.0,6.0,0.5673956735691443,0.6775654501239162,42.0,0.11434555053710938,0.921875
897,0.0,15.0,1.0,6.0,0.7245476233364203,0.6853882089203668,115.0,0.18029022216796875,0.890625
898,0.0,15.0,1.0,6.0,0.5526269462099713,0.6830718790746665,75.0,0.1194610595703125,0.921875
899,0.0,15.0,1.0,6.0,0.6112114903335526,0.6868197952450876,120.0,0.11957168579101562,0.921875
900,0.0,15.0,1.0,6.0,0.5972076230747692,0.6898836032750676,69.0,0.2722969055175781,0.859375
901,0.0,15.0,1.0,6.0,0.7178187116853265,0.6852404175007578,67.0,0.24765777587890625,0.71875
902,0.0,15.0,1.0,6.0,0.604253273589721,0.6898317319215098,58.0,0.13126754760742188,0.953125
903,0.0,15.0,1.0,6.0,0.620264980342866,0.6846543431347271,427.0,0.198883056640625,0.65625
904,0.0,15.0,2.0,12.0,0.20051036772021774,0.7507807837523759,58.0,0.12683486938476562,0.90625
905,0.0,15.0,2.0,12.0,0.21493253422597708,0.7392602158645787,94.0,0.135406494140625,0.984375
906,0.0,15.0,2.0,12.0,0.1895529151881878,0.7440910311962134,49.0,0.1132659912109375,0.9375
907,0.0,15.0,2.0,12.0,0.241742137329018,0.7408771066113143,117.0,0.12790298461914062,0.9375
908,0.0,15.0,2.0,12.0,0.16615772374262217,0.7484413912180435,125.0,0.142425537109375,0.9375
909,0.0,15.0,2.0,12.0,0.18561367321450847,0.7501437266272539,96.0,0.1648101806640625,0.90625
910,0.0,15.0,2.0,12.0,0.21114995894668032,0.7473625096186597,72.0,0.14403533935546875,0.90625
